OrderID,OrderDate,CustomerName,ProductName,Category,SalesLocation,Quantity,UnitPrice,TotalRevenue
258,2/19/2024,James Thomas,Urban Classic Jeans,Fashion,"San Jose, CA",3,77.09,231.27
259,7/16/2025,Jessica Gonzalez,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",5,127.57,542.15
260,2/18/2024,Steven Wilson,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",5,72.38,343.8
261,9/29/2025,Kevin Smith,FreshBrew Coffee Maker,Home Appliances,"Houston, TX",2,129.83,233.7
262,12/29/2024,Thomas Miller,Summit Running Shoes,Fashion,"Atlanta, GA",4,93.08,297.84
263,9/9/2025,John Moore,PureGlow Skincare Set,Beauty,"Seattle, WA",4,60.89,243.56
264,12/29/2025,Linda Williams,NutriMax Blender,Home Appliances,"San Jose, CA",5,104.9,524.5
265,8/18/2025,Karen Smith,Summit Running Shoes,Fashion,"Austin, TX",2,80.48,160.96
266,6/2/2025,Andrew Wilson,Summit Running Shoes,Fashion,"New York, NY",2,99.42,188.9
267,7/17/2024,Paul Rodriguez,NutriMax Blender,Home Appliances,"Orlando, FL",5,87.63,416.25
268,8/3/2025,Paul Jackson,PureGlow Skincare Set,Beauty,"San Francisco, CA",3,69.6,208.8
269,9/20/2025,Karen Davis,Aurora Smartphone X1,Electronics,"San Francisco, CA",4,331.96,1327.84
270,10/25/2025,Anthony Williams,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",5,118.52,562.95
271,6/12/2025,Andrew Lopez,PureGlow Skincare Set,Beauty,"Boston, MA",2,77.89,148
272,1/22/2024,Steven Jackson,Aurora Smartphone X1,Electronics,"Los Angeles, CA",1,523.36,497.19
273,3/26/2024,Karen Brown,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",4,136.87,520.12
274,7/14/2025,Mark Anderson,ZenLife Yoga Mat,Sports & Fitness,"Las Vegas, NV",5,48.98,244.9
275,1/10/2025,Daniel Lopez,Summit Running Shoes,Fashion,"Miami, FL",5,110.29,551.45
276,3/22/2025,William Gonzalez,PureGlow Skincare Set,Beauty,"Boston, MA",2,97.01,184.32
277,7/7/2025,Jennifer Moore,NutriMax Blender,Home Appliances,"New York, NY",4,101.99,407.96
278,3/2/2025,Steven Miller,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",3,172.94,518.82
279,6/12/2024,Joseph Williams,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",5,61.61,277.25
280,4/12/2025,William Anderson,NutriMax Blender,Home Appliances,"San Jose, CA",4,124.88,449.56
281,2/9/2024,Susan Williams,Pulse Wireless Earbuds,Electronics,"San Francisco, CA",1,148.85,148.85
282,9/10/2025,Karen Taylor,NutriMax Blender,Home Appliances,"Orlando, FL",5,81.52,366.85
283,6/7/2025,Sarah Rodriguez,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",3,160.17,384.42
284,6/10/2024,David Jackson,GlowAir Standing Fan,Home Appliances,"Denver, CO",4,153.92,492.56
285,6/20/2025,Richard Martin,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",3,140.77,380.07
286,8/14/2024,Donald Moore,Nebula Laptop Pro,Electronics,"Phoenix, AZ",5,909.51,4547.55
287,7/25/2025,Anthony Martinez,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",4,153.67,491.76
288,5/10/2024,James Davis,PureGlow Skincare Set,Beauty,"Los Angeles, CA",4,92.47,369.88
289,11/5/2025,Michael Williams,Urban Classic Jeans,Fashion,"New York, NY",4,66.22,238.4
290,10/23/2025,Susan Martin,Nebula Laptop Pro,Electronics,"Orlando, FL",1,1004.4,954.18
291,9/28/2024,Anthony Williams,Pulse Wireless Earbuds,Electronics,"Portland, OR",2,86.85,156.34
292,5/3/2024,Jennifer Martin,GlowAir Standing Fan,Home Appliances,"Portland, OR",1,168.12,168.12
293,5/22/2024,Joshua Miller,Pulse Wireless Earbuds,Electronics,"Miami, FL",5,122.4,612
294,4/4/2025,David Jones,Summit Running Shoes,Fashion,"Houston, TX",1,121.72,109.55
295,10/7/2025,Anthony Brown,Nebula Laptop Pro,Electronics,"New York, NY",3,846.21,2538.63
296,5/21/2024,Thomas Anderson,Nebula Laptop Pro,Electronics,"Philadelphia, PA",4,1318.04,5272.16
297,5/21/2025,Elizabeth Williams,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",4,121.99,463.56
298,3/23/2024,Kevin Taylor,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",3,79.89,215.7
299,12/18/2025,James Jones,Summit Running Shoes,Fashion,"San Antonio, TX",1,91.29,77.6
300,3/12/2025,William Hernandez,Pulse Wireless Earbuds,Electronics,"Philadelphia, PA",5,137.05,685.25
301,3/29/2024,Karen Davis,PureGlow Skincare Set,Beauty,"Portland, OR",3,97.2,291.6
302,5/28/2025,Richard Martinez,PureGlow Skincare Set,Beauty,"Houston, TX",1,92.38,92.38
303,4/21/2025,Sarah Martin,NutriMax Blender,Home Appliances,"Orlando, FL",1,128.07,121.67
304,10/30/2024,Barbara Thomas,Nebula Laptop Pro,Electronics,"Phoenix, AZ",4,887.58,3372.8
305,11/19/2024,Jennifer Martin,Urban Classic Jeans,Fashion,"Dallas, TX",3,65.28,166.47
306,12/8/2024,Joseph Williams,Aurora Smartphone X1,Electronics,"Denver, CO",4,486.96,1850.44
307,8/27/2025,Karen Smith,PureGlow Skincare Set,Beauty,"Portland, OR",5,68.35,324.65
308,12/13/2024,James Hernandez,Pulse Wireless Earbuds,Electronics,"San Antonio, TX",4,113.62,409.04
309,12/12/2024,Thomas Hernandez,Pulse Wireless Earbuds,Electronics,"Los Angeles, CA",1,120.15,108.13
310,7/26/2025,Daniel Lopez,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",4,142.91,457.32
311,2/27/2025,Robert Miller,Pulse Wireless Earbuds,Electronics,"Denver, CO",3,144.45,411.69
312,2/18/2024,Barbara Lopez,Aurora Smartphone X1,Electronics,"Philadelphia, PA",1,516.67,516.67
313,12/6/2024,Kevin Smith,Aurora Smartphone X1,Electronics,"San Antonio, TX",5,456.48,2168.3
314,12/9/2024,Barbara Miller,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",5,153.11,650.7
315,7/1/2024,Thomas Davis,Urban Classic Jeans,Fashion,"San Antonio, TX",1,55.49,49.94
316,7/10/2025,Sarah Martin,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",1,102.69,92.42
317,3/20/2025,Michael Johnson,NutriMax Blender,Home Appliances,"Seattle, WA",1,146.4,117.12
318,12/8/2024,Joseph Williams,ZenLife Yoga Mat,Sports & Fitness,"Atlanta, GA",5,63.96,319.8
319,11/19/2024,Barbara Williams,Summit Running Shoes,Fashion,"Los Angeles, CA",1,82.4,82.4
320,3/24/2024,Elizabeth Taylor,Pulse Wireless Earbuds,Electronics,"San Diego, CA",1,137.13,137.13
321,7/20/2024,Mark Lopez,PureGlow Skincare Set,Beauty,"Dallas, TX",2,80.15,152.28
322,1/11/2025,Mark Hernandez,Nebula Laptop Pro,Electronics,"Dallas, TX",4,1261.4,4541.04
323,1/21/2025,Joshua Anderson,Urban Classic Jeans,Fashion,"Philadelphia, PA",2,71.06,135.02
324,11/6/2024,Patricia Thomas,Pulse Wireless Earbuds,Electronics,"New York, NY",5,102.89,411.55
325,10/3/2024,Sarah Martin,Aurora Smartphone X1,Electronics,"Philadelphia, PA",3,347.63,938.61
326,9/25/2025,Andrew Gonzalez,GlowAir Standing Fan,Home Appliances,"Philadelphia, PA",4,99.25,397
327,2/10/2024,Michael Williams,Pulse Wireless Earbuds,Electronics,"Seattle, WA",3,148.38,445.14
328,1/14/2025,William Jones,PureGlow Skincare Set,Beauty,"Houston, TX",1,96.12,91.31
329,2/24/2025,Mary Brown,Urban Classic Jeans,Fashion,"Houston, TX",1,82.53,82.53
330,7/29/2025,Sarah Williams,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",5,52.83,224.55
331,1/31/2024,Linda Lopez,NutriMax Blender,Home Appliances,"Philadelphia, PA",4,115.52,369.68
332,7/10/2025,Linda Williams,NutriMax Blender,Home Appliances,"Austin, TX",4,88.54,354.16
333,9/18/2024,Mark Hernandez,ZenLife Yoga Mat,Sports & Fitness,"San Francisco, CA",3,41.82,119.19
334,6/18/2024,James Rodriguez,ZenLife Yoga Mat,Sports & Fitness,"Phoenix, AZ",4,57.77,196.4
335,1/3/2025,Steven Johnson,Summit Running Shoes,Fashion,"Dallas, TX",5,102.35,409.4
336,10/4/2024,Michael Johnson,Summit Running Shoes,Fashion,"Orlando, FL",4,81.58,310
337,2/19/2025,Linda Davis,Nebula Laptop Pro,Electronics,"Los Angeles, CA",5,1370.65,6853.25
338,12/24/2024,Steven Anderson,Urban Classic Jeans,Fashion,"Austin, TX",4,67.86,257.88
339,4/20/2024,Karen Brown,NutriMax Blender,Home Appliances,"Chicago, IL",2,133.52,253.68
340,4/13/2024,Mark Anderson,Aurora Smartphone X1,Electronics,"San Francisco, CA",1,579.45,550.48
341,10/18/2025,Joseph Williams,GlowAir Standing Fan,Home Appliances,"Phoenix, AZ",5,110.63,553.15
342,7/12/2025,Joshua Gonzalez,Urban Classic Jeans,Fashion,"Denver, CO",4,55.59,200.12
343,7/2/2024,Steven Jackson,GlowAir Standing Fan,Home Appliances,"Boston, MA",4,121.69,486.76
344,5/26/2024,Elizabeth Anderson,FreshBrew Coffee Maker,Home Appliances,"Las Vegas, NV",2,197.32,374.9
345,4/11/2024,Andrew Smith,FreshBrew Coffee Maker,Home Appliances,"Houston, TX",3,183.09,494.34
346,11/21/2025,David Lopez,PureGlow Skincare Set,Beauty,"Boston, MA",5,81.53,387.25
347,12/30/2024,Sarah Brown,Pulse Wireless Earbuds,Electronics,"Miami, FL",3,112.81,338.43
348,5/26/2024,Andrew Jones,Summit Running Shoes,Fashion,"San Diego, CA",3,105.77,301.44
349,4/24/2025,Donald Taylor,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",5,154.32,655.85
350,7/22/2024,Andrew Wilson,ZenLife Yoga Mat,Sports & Fitness,"Orlando, FL",2,50.75,91.34
351,6/11/2024,Andrew Martinez,PureGlow Skincare Set,Beauty,"Miami, FL",3,79.91,191.79
352,8/1/2025,Elizabeth Williams,NutriMax Blender,Home Appliances,"San Antonio, TX",1,83.46,75.11
353,10/9/2025,Barbara Lopez,Urban Classic Jeans,Fashion,"San Diego, CA",5,58.38,248.1
354,7/12/2024,Barbara Lopez,Aurora Smartphone X1,Electronics,"Chicago, IL",1,411.32,411.32
355,8/6/2025,Susan Martin,Summit Running Shoes,Fashion,"Chicago, IL",3,76.4,217.74
356,5/2/2024,Elizabeth Gonzalez,Nebula Laptop Pro,Electronics,"Las Vegas, NV",2,1235.75,2347.92
357,7/6/2024,Thomas Williams,ZenLife Yoga Mat,Sports & Fitness,"Philadelphia, PA",2,48.02,91.24
358,8/2/2024,Patricia Rodriguez,Nebula Laptop Pro,Electronics,"Chicago, IL",3,850.32,2423.4
359,6/16/2025,Barbara Miller,GlowAir Standing Fan,Home Appliances,"Denver, CO",3,136.02,367.26
360,7/1/2024,Linda Taylor,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",2,142.4,256.32
361,1/14/2024,Mark Martin,Summit Running Shoes,Fashion,"San Francisco, CA",2,111.45,189.46
362,7/23/2024,Richard Rodriguez,NutriMax Blender,Home Appliances,"Houston, TX",3,101.55,304.65
363,12/19/2024,Thomas Taylor,GlowAir Standing Fan,Home Appliances,"San Francisco, CA",3,133.6,380.76
364,4/5/2024,Kevin Martin,PureGlow Skincare Set,Beauty,"San Francisco, CA",1,94.36,80.21
365,9/24/2025,Barbara Rodriguez,PureGlow Skincare Set,Beauty,"Austin, TX",1,59.03,56.08
366,5/20/2024,Paul Rodriguez,Nebula Laptop Pro,Electronics,"San Francisco, CA",3,1460.68,4382.04
367,12/29/2025,Donald Martinez,Pulse Wireless Earbuds,Electronics,"New York, NY",2,111.34,222.68
368,6/6/2025,John Wilson,Urban Classic Jeans,Fashion,"Seattle, WA",1,72.47,57.98
369,12/23/2025,David Jackson,PureGlow Skincare Set,Beauty,"Portland, OR",4,93.49,373.96
370,12/20/2024,Andrew Miller,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",2,164.3,295.74
371,1/31/2025,Patricia Lopez,PureGlow Skincare Set,Beauty,"San Francisco, CA",4,102.33,409.32
372,4/9/2024,Matthew Wilson,PureGlow Skincare Set,Beauty,"Austin, TX",5,108.66,543.3
373,9/19/2024,Richard Brown,PureGlow Skincare Set,Beauty,"San Diego, CA",4,66.79,267.16
374,3/13/2025,Andrew Miller,Urban Classic Jeans,Fashion,"San Diego, CA",1,94.33,94.33
375,4/27/2024,Patricia Lopez,Pulse Wireless Earbuds,Electronics,"Boston, MA",2,147.26,294.52
376,11/7/2025,Thomas Anderson,ZenLife Yoga Mat,Sports & Fitness,"Denver, CO",2,47.45,94.9
377,4/20/2024,Susan Smith,ZenLife Yoga Mat,Sports & Fitness,"Chicago, IL",1,78.92,78.92
378,4/28/2024,Steven Smith,PureGlow Skincare Set,Beauty,"Philadelphia, PA",4,98.59,394.36
379,11/29/2025,Susan Williams,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",1,48.51,48.51
380,2/24/2024,Barbara Williams,Urban Classic Jeans,Fashion,"New York, NY",2,80.44,144.8
381,9/14/2025,Robert Miller,Urban Classic Jeans,Fashion,"Houston, TX",3,47.5,121.14
382,2/14/2024,William Gonzalez,Aurora Smartphone X1,Electronics,"San Diego, CA",3,525.85,1577.55
383,8/13/2024,Barbara Rodriguez,PureGlow Skincare Set,Beauty,"Los Angeles, CA",4,66.24,264.96
384,1/27/2025,Joshua Miller,ZenLife Yoga Mat,Sports & Fitness,"San Diego, CA",5,67.91,305.6
385,7/24/2025,Barbara Miller,FreshBrew Coffee Maker,Home Appliances,"Boston, MA",2,131.48,262.96
386,5/21/2025,Jessica Rodriguez,ZenLife Yoga Mat,Sports & Fitness,"San Jose, CA",5,64.48,257.9
387,2/15/2025,James Jones,NutriMax Blender,Home Appliances,"Miami, FL",3,127.39,382.17
388,6/7/2024,Kevin Taylor,Summit Running Shoes,Fashion,"Miami, FL",1,98.61,88.75
389,12/26/2024,Steven Jackson,Nebula Laptop Pro,Electronics,"Portland, OR",3,1090.7,3108.48
390,7/26/2025,Steven Rodriguez,FreshBrew Coffee Maker,Home Appliances,"Miami, FL",2,145.03,290.06
391,8/12/2025,Anthony Jones,FreshBrew Coffee Maker,Home Appliances,"San Francisco, CA",2,117.34,222.94
392,3/3/2025,Anthony Hernandez,Pulse Wireless Earbuds,Electronics,"San Diego, CA",5,136.5,580.1
393,8/4/2025,Kevin Garcia,Nebula Laptop Pro,Electronics,"Seattle, WA",1,883.2,706.56
394,5/18/2024,Matthew Williams,NutriMax Blender,Home Appliances,"Seattle, WA",5,122.19,580.4
395,9/16/2024,Donald Moore,GlowAir Standing Fan,Home Appliances,"Philadelphia, PA",4,111.14,355.64
396,9/1/2024,Joshua Martinez,Nebula Laptop Pro,Electronics,"Austin, TX",2,984.07,1968.14
397,5/9/2025,Joseph Williams,ZenLife Yoga Mat,Sports & Fitness,"Houston, TX",1,66.94,60.25
398,4/2/2024,Kevin Hernandez,Summit Running Shoes,Fashion,"San Francisco, CA",4,104.29,417.16
399,9/11/2024,Michael Williams,Urban Classic Jeans,Fashion,"San Jose, CA",3,47.73,121.71
400,8/25/2025,Paul Jones,NutriMax Blender,Home Appliances,"San Diego, CA",5,81.8,388.55
401,3/13/2025,Steven Smith,ZenLife Yoga Mat,Sports & Fitness,"Dallas, TX",3,81.82,233.19
402,2/7/2025,Robert Miller,PureGlow Skincare Set,Beauty,"San Antonio, TX",5,93.74,468.7
403,1/17/2024,James Martin,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",2,173.01,346.02
404,11/19/2024,James Martin,Urban Classic Jeans,Fashion,"San Francisco, CA",1,58.07,58.07
405,11/10/2024,Anthony Hernandez,Summit Running Shoes,Fashion,"San Jose, CA",3,87.31,261.93
406,8/2/2025,Jennifer Hernandez,Aurora Smartphone X1,Electronics,"Los Angeles, CA",5,368.03,1748.15
407,10/8/2024,Mark Anderson,Urban Classic Jeans,Fashion,"Seattle, WA",3,52.46,157.38
408,10/6/2025,Donald Moore,GlowAir Standing Fan,Home Appliances,"San Diego, CA",5,115.46,490.7
409,4/18/2024,David Lopez,Summit Running Shoes,Fashion,"Portland, OR",5,109.91,549.55
410,5/19/2025,Thomas Anderson,GlowAir Standing Fan,Home Appliances,"Atlanta, GA",3,143.92,345.42
411,10/6/2024,Matthew Thomas,Urban Classic Jeans,Fashion,"Miami, FL",3,58.53,175.59
412,1/4/2024,John Wilson,Nebula Laptop Pro,Electronics,"San Jose, CA",3,1354.23,3859.56
413,10/5/2024,Matthew Jones,Urban Classic Jeans,Fashion,"Portland, OR",5,49.77,248.85
414,12/22/2024,John Johnson,PureGlow Skincare Set,Beauty,"Philadelphia, PA",1,93.04,93.04
415,5/29/2025,Kevin Garcia,FreshBrew Coffee Maker,Home Appliances,"Portland, OR",3,163.87,491.61
416,12/8/2024,Elizabeth Taylor,FreshBrew Coffee Maker,Home Appliances,"Dallas, TX",2,153.69,307.38
417,7/24/2024,Sarah Johnson,PureGlow Skincare Set,Beauty,"Las Vegas, NV",1,72.46,57.97
418,6/11/2025,Steven Smith,FreshBrew Coffee Maker,Home Appliances,"San Antonio, TX",5,161.36,806.8
419,7/20/2024,Patricia Taylor,GlowAir Standing Fan,Home Appliances,"San Jose, CA",3,116.84,333
420,12/26/2025,Andrew Taylor,Aurora Smartphone X1,Electronics,"San Jose, CA",1,437.55,350.04
421,4/11/2024,Andrew Garcia,PureGlow Skincare Set,Beauty,"Phoenix, AZ",1,103.69,98.51
422,3/28/2024,Jennifer Miller,Summit Running Shoes,Fashion,"Dallas, TX",2,123.43,222.18
423,2/10/2025,Richard Martin,FreshBrew Coffee Maker,Home Appliances,"Miami, FL",2,203.55,346.04
424,4/21/2025,Steven Jackson,Aurora Smartphone X1,Electronics,"Dallas, TX",1,530.5,530.5
425,12/2/2024,John Smith,Summit Running Shoes,Fashion,"Chicago, IL",1,99.31,94.34
426,4/18/2025,Michael Taylor,GlowAir Standing Fan,Home Appliances,"New York, NY",4,180.06,648.2
427,2/22/2025,Daniel Thomas,Nebula Laptop Pro,Electronics,"Portland, OR",2,1493.65,2539.2
428,6/16/2024,Richard Brown,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",3,138.03,414.09
429,4/27/2025,Patricia Lopez,FreshBrew Coffee Maker,Home Appliances,"Orlando, FL",3,190.61,571.83
430,4/4/2024,Steven Miller,ZenLife Yoga Mat,Sports & Fitness,"Portland, OR",4,74.82,299.28
431,1/9/2025,Mary Brown,FreshBrew Coffee Maker,Home Appliances,"Atlanta, GA",3,192.62,462.3
432,4/8/2025,William Anderson,Pulse Wireless Earbuds,Electronics,"Portland, OR",4,136.84,547.36
433,2/4/2025,Susan Williams,Urban Classic Jeans,Fashion,"Seattle, WA",1,83.97,71.37
434,11/13/2024,William Jones,Urban Classic Jeans,Fashion,"New York, NY",2,60.43,108.78
435,3/27/2025,Jennifer Smith,Urban Classic Jeans,Fashion,"San Antonio, TX",1,89.98,80.98
436,5/7/2024,Donald Taylor,GlowAir Standing Fan,Home Appliances,"Las Vegas, NV",5,144.94,724.7
437,7/22/2025,James Davis,Nebula Laptop Pro,Electronics,"Dallas, TX",2,1039.52,1663.24
438,2/15/2025,Anthony Hernandez,Nebula Laptop Pro,Electronics,"Phoenix, AZ",1,1529.26,1376.33
439,7/22/2024,Robert Davis,PureGlow Skincare Set,Beauty,"Boston, MA",3,75.94,216.42
440,9/27/2025,Donald Taylor,Pulse Wireless Earbuds,Electronics,"Los Angeles, CA",2,93.42,186.84
441,8/17/2024,Patricia Rodriguez,GlowAir Standing Fan,Home Appliances,"Miami, FL",4,105.24,420.96
442,1/1/2025,Charles Gonzalez,Pulse Wireless Earbuds,Electronics,"Chicago, IL",2,128.72,257.44
443,10/9/2024,Anthony Martinez,Pulse Wireless Earbuds,Electronics,"Miami, FL",2,93.09,167.56
444,2/28/2024,Barbara Miller,FreshBrew Coffee Maker,Home Appliances,"Houston, TX",4,175.26,701.04
445,3/19/2024,Donald Moore,Pulse Wireless Earbuds,Electronics,"San Jose, CA",3,157.1,400.62
446,9/1/2025,Jennifer Hernandez,NutriMax Blender,Home Appliances,"Houston, TX",1,75.08,67.57
447,5/16/2024,Mary Brown,Summit Running Shoes,Fashion,"Boston, MA",4,116.27,465.08
448,9/9/2025,Matthew Wilson,PureGlow Skincare Set,Beauty,"Atlanta, GA",1,63.73,57.36
449,9/27/2024,Daniel Miller,Nebula Laptop Pro,Electronics,"Miami, FL",4,888.19,3197.48
450,2/12/2024,Matthew Jones,ZenLife Yoga Mat,Sports & Fitness,"Boston, MA",1,75.48,67.93
451,5/30/2024,Kevin Brown,NutriMax Blender,Home Appliances,"Boston, MA",4,111.72,446.88
452,10/22/2024,Steven Wilson,PureGlow Skincare Set,Beauty,"Austin, TX",3,66.05,178.35
453,6/11/2025,Karen Davis,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",2,58.47,116.94
454,6/12/2024,Michael Martinez,Nebula Laptop Pro,Electronics,"Las Vegas, NV",3,1147.99,3099.57
455,11/21/2025,James Martin,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",2,103.48,206.96
456,11/24/2025,Patricia Rodriguez,PureGlow Skincare Set,Beauty,"Boston, MA",5,76.85,345.85
457,5/2/2024,Mark Lopez,Urban Classic Jeans,Fashion,"Austin, TX",4,84,319.2
458,7/2/2025,Steven Smith,Nebula Laptop Pro,Electronics,"Austin, TX",4,1033.07,3925.68
459,8/1/2024,Robert Moore,ZenLife Yoga Mat,Sports & Fitness,"Denver, CO",5,46.72,233.6
460,4/30/2024,Mary Davis,Aurora Smartphone X1,Electronics,"Atlanta, GA",1,593.85,593.85
461,3/30/2025,James Davis,Urban Classic Jeans,Fashion,"San Francisco, CA",3,93,251.1
462,7/14/2024,Steven Wilson,Pulse Wireless Earbuds,Electronics,"New York, NY",4,99.75,379.04
463,6/1/2024,Barbara Williams,GlowAir Standing Fan,Home Appliances,"Portland, OR",5,134.62,538.5
464,6/25/2024,John Moore,Urban Classic Jeans,Fashion,"Atlanta, GA",2,66.8,133.6
465,1/6/2024,James Davis,Aurora Smartphone X1,Electronics,"Dallas, TX",3,539.55,1618.65
466,3/1/2025,William Jones,PureGlow Skincare Set,Beauty,"Phoenix, AZ",1,102.95,97.8
467,10/11/2024,Daniel Lopez,PureGlow Skincare Set,Beauty,"Dallas, TX",5,65.41,294.35
468,2/4/2025,Sarah Johnson,Summit Running Shoes,Fashion,"Denver, CO",5,120.62,542.8
469,2/17/2025,William Davis,Nebula Laptop Pro,Electronics,"New York, NY",1,1434.76,1291.28
470,4/24/2024,James Rodriguez,Pulse Wireless Earbuds,Electronics,"San Jose, CA",4,134.84,539.36
471,5/6/2024,Anthony Martinez,GlowAir Standing Fan,Home Appliances,"Miami, FL",3,152.32,411.27
472,5/23/2025,Steven Martinez,NutriMax Blender,Home Appliances,"Austin, TX",1,121.67,115.59
473,6/23/2024,Matthew Thomas,Pulse Wireless Earbuds,Electronics,"San Jose, CA",2,112.12,213.02
474,4/2/2024,Barbara Lopez,Pulse Wireless Earbuds,Electronics,"New York, NY",5,151.72,720.65
475,3/11/2024,Richard Martin,GlowAir Standing Fan,Home Appliances,"Boston, MA",5,171.22,727.7
476,7/27/2025,Steven Martin,GlowAir Standing Fan,Home Appliances,"New York, NY",1,131.25,118.13
477,2/19/2025,Michael Jackson,Pulse Wireless Earbuds,Electronics,"Austin, TX",2,138.78,277.56
478,4/2/2024,William Hernandez,PureGlow Skincare Set,Beauty,"New York, NY",1,111.14,111.14
479,7/17/2024,William Jones,Pulse Wireless Earbuds,Electronics,"Dallas, TX",5,98.35,418
480,6/25/2025,Andrew Taylor,Pulse Wireless Earbuds,Electronics,"Atlanta, GA",1,127.28,101.82
481,6/17/2025,Susan Jackson,Nebula Laptop Pro,Electronics,"San Diego, CA",4,1123.61,4045
482,3/22/2024,Thomas Smith,Summit Running Shoes,Fashion,"Denver, CO",2,119.07,190.52
483,11/18/2024,Jennifer Moore,Summit Running Shoes,Fashion,"San Jose, CA",3,75.98,205.14
484,5/21/2025,Thomas Davis,NutriMax Blender,Home Appliances,"Houston, TX",4,129.26,465.32
485,12/13/2024,Anthony Jones,Nebula Laptop Pro,Electronics,"Boston, MA",4,1102.89,4411.56
486,9/6/2024,Andrew Thomas,PureGlow Skincare Set,Beauty,"Dallas, TX",2,67.34,121.22
487,4/29/2025,Karen Martinez,GlowAir Standing Fan,Home Appliances,"Chicago, IL",3,174.41,470.91
488,8/7/2024,Jennifer Rodriguez,GlowAir Standing Fan,Home Appliances,"Dallas, TX",5,102.2,511
489,5/4/2025,Steven Moore,Pulse Wireless Earbuds,Electronics,"Houston, TX",5,136.12,612.55
490,2/23/2024,Michael Jackson,ZenLife Yoga Mat,Sports & Fitness,"Austin, TX",3,68.4,194.94
